"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-08","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","8.6","","","","1"
"2020-09","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","7.9","","","","1"
"2020-10","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","8.3","","","","1"
"2020-11","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","7.7","","","","1"
"2020-12","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","8.1","","","","1"
"2020-01","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","4.3","","","","1"
"2020-02","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","4.2","","","","1"
"2020-03","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","5.4","","","","1"
"2020-04","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","7.6","","","","1"
"2020-05","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","10.8","","","","1"
"2020-06","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","13.0","","","","1"
"2020-07","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","13.3","","","","1"
"2020-08","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","12.9","","","","1"
"2020-09","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","11.2","","","","1"
"2020-10","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","9.7","","","","1"
"2020-11","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","7.9","","","","1"
"2020-12","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","7.1","","","","1"
"2020-01","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","3.6","","","","1"
"2020-02","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","3.5","","","","1"
"2020-03","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","4.7","","","","1"
"2020-04","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","7.1","","","","1"
"2020-05","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","10.0","","","","1"
"2020-06","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","11.1","","","","1"
"2020-07","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","11.2","","","","1"
"2020-08","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","10.6","","","","1"
"2020-09","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","9.3","","","","1"
"2020-10","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","7.7","","","","1"
"2020-11","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","6.1","","","","1"
"2020-12","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","5.6","","","","1"


